image,group_idx,median_m,mean_m,count
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1987_right.jpg",0,25.828282211078168,27.28433827549668,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1987_right.jpg",1,16.635412709930794,16.635412709930794,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1987_right.jpg",2,81.23247159485815,79.20319815423942,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1988_left.jpg",0,5.261223997730934,5.261223997730934,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1988_left.jpg",1,14.692162243932978,14.692162243932978,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1988_left.jpg",2,5.040663193280722,5.040663193280722,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1988_left.jpg",3,12.617646474487625,12.617646474487625,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1988_right.jpg",0,26.909974026618322,26.695620939154807,6
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1988_right.jpg",1,4.89302465838369,4.89302465838369,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1989_left.jpg",0,34.54028554626183,34.54028554626183,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1989_right.jpg",0,21.959834073423593,21.959834073423593,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/198_right.jpg",0,15.125928236010353,16.61453338336836,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/198_right.jpg",1,21.00424480905621,21.00424480905621,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/198_right.jpg",2,59.381172980533805,59.381172980533805,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/198_right.jpg",3,31.83508731866586,31.83508731866586,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1990_left.jpg",0,20.90931159196679,20.84019651801226,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1991_left.jpg",0,4.525138707126255,4.525138707126255,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1991_right.jpg",0,13.76273291538187,13.904751629166265,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1991_right.jpg",1,13.027267107963974,13.027267107963974,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1992_left.jpg",0,7.656416494626651,7.379402491882519,11
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1992_left.jpg",1,18.252475479295764,18.252475479295764,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1992_right.jpg",0,10.522563722608659,10.522563722608659,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1992_right.jpg",1,24.15481193847011,24.15481193847011,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1993_left.jpg",0,18.874485676826517,18.874485676826517,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1993_left.jpg",1,47.63018019870237,47.63018019870237,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1994_left.jpg",0,40.116204154250916,41.21327062572563,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1994_left.jpg",1,5.169443589572042,5.169443589572042,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1994_left.jpg",2,19.984167742529173,19.984167742529173,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1994_right.jpg",0,38.7141721723509,38.7141721723509,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1995_left.jpg",0,4.353766852332182,4.353766852332182,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1995_left.jpg",1,18.246766672836543,18.246766672836543,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1996_left.jpg",0,19.87939447212364,19.625333317806295,9
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1996_left.jpg",1,20.136130744866175,23.409293505751762,11
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1996_right.jpg",0,16.73976836361654,16.73976836361654,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1996_right.jpg",1,4.560556046462051,4.560556046462051,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1997_left.jpg",0,21.996471750270707,21.52836056341305,23
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1997_right.jpg",0,21.14204701236547,21.14204701236547,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1998_left.jpg",0,29.876420115774504,30.180634033772638,24
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1998_right.jpg",0,26.518214575230523,24.8526842183501,16
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1998_right.jpg",1,110.76880837230806,110.76880837230806,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1998_right.jpg",2,39.705213693915915,39.705213693915915,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1998_right.jpg",3,34.962893834152375,33.71849717040311,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1998_right.jpg",4,28.924519141329654,28.924519141329654,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1999_left.jpg",0,17.3127429234586,21.831455557100774,10
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1999_left.jpg",1,12.702835033373926,12.702835033373926,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1999_left.jpg",2,16.019927706507126,16.019927706507126,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1999_left.jpg",3,76.48060378377193,76.48060378377193,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1999_left.jpg",4,191.24527596638785,191.24527596638785,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1999_right.jpg",0,21.14798125342636,21.79968862301643,17
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1999_right.jpg",1,17.609977436834917,17.609977436834917,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1999_right.jpg",2,26.211012678804813,29.0876907860641,9
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/199_left.jpg",0,18.000601784424937,19.609185380471665,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/19_right.jpg",0,22.645849223910265,22.839875394996483,17
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/19_right.jpg",1,204.36593735513475,204.36593735513475,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/19_right.jpg",2,374.2240216462469,374.2240216462469,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/19_right.jpg",3,301.31202151791723,301.31202151791723,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/19_right.jpg",4,1710.1893847786368,1710.1893847786368,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/19_right.jpg",5,815.0228644952228,815.0228644952228,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/19_right.jpg",6,541.5619235387765,541.5619235387765,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/19_right.jpg",7,6366.857254362581,6366.857254362581,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/19_right.jpg",8,1293.4138930737745,1293.4138930737745,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1_left.jpg",0,20.575100232301928,20.575100232301928,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1_right.jpg",0,9.862664242236054,9.830416962365927,6
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1_right.jpg",1,6.315510717935885,6.315510717935885,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/1_right.jpg",2,8.271907346203106,8.42688690325803,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2000_left.jpg",0,21.789902138219013,24.31608581818483,12
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2000_left.jpg",1,1020.9212658740987,1020.9212658740987,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2000_left.jpg",2,78.24645461909816,78.24645461909816,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2000_left.jpg",3,420.628285452552,420.628285452552,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2000_left.jpg",4,309.5440217808404,309.5440217808404,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2000_left.jpg",5,70630.53280621333,70630.53280621333,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2000_left.jpg",6,16.27260255924561,16.27260255924561,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2000_right.jpg",0,21.003010768333304,21.380003227214637,20
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2000_right.jpg",1,23.896993190289905,23.896993190289905,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2000_right.jpg",2,26.505245192616293,26.505245192616293,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2001_left.jpg",0,33.6775366008213,35.55776750686468,12
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2001_left.jpg",1,20.97254269297577,26.288074506524975,10
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2001_right.jpg",0,35.412106913618416,36.52209649391787,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2002_left.jpg",0,4.503327074879084,4.503327074879084,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2002_left.jpg",1,243.73627437241242,243.73627437241242,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2004_right.jpg",0,82.27721154326983,82.27721154326983,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2004_right.jpg",1,47.20455918757348,47.39228606009922,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2006_left.jpg",0,44.59796468481626,44.59796468481626,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2006_right.jpg",0,17.058340695871546,17.058340695871546,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2007_left.jpg",0,48.09125965390982,48.09125965390982,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2008_right.jpg",0,16.078475364688,16.078475364688,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2008_right.jpg",1,27.161312431480624,27.161312431480624,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2009_left.jpg",0,40.552695040429704,42.67317767118083,6
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2009_left.jpg",1,20.059314008467716,20.059314008467716,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2009_left.jpg",2,39.55179520746846,42.88131998025419,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/200_left.jpg",0,5.940079083731288,5.940079083731288,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2010_left.jpg",0,3.893062129492697,3.893062129492697,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2010_right.jpg",0,49.30145733980698,49.30145733980698,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2011_left.jpg",0,1.3993582269077698,1.3993582269077698,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2011_right.jpg",0,14.388588346621795,14.388588346621795,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2012_left.jpg",0,30.404023527896626,30.404023527896626,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2012_left.jpg",1,26.23879242508179,26.23879242508179,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2015_right.jpg",0,11.832835123783779,12.3762034867704,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2015_right.jpg",1,72.21044879801386,72.21044879801386,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2016_right.jpg",0,11.832835123783779,12.3762034867704,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2016_right.jpg",1,72.21044879801386,72.21044879801386,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2017_left.jpg",0,18.700286583088467,18.700286583088467,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2017_right.jpg",0,18.945782324242277,18.945782324242277,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2018_left.jpg",0,997.9522104656241,997.9522104656241,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2018_right.jpg",0,22.398762335328883,22.398762335328883,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2019_left.jpg",0,10.777845851144521,10.487437241115042,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2019_left.jpg",1,78.41840567803776,78.41840567803776,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2019_left.jpg",2,26.32703221379735,26.32703221379735,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2019_left.jpg",3,21.22448083480101,21.22448083480101,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2019_right.jpg",0,65.98814592627194,65.98814592627194,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2020_left.jpg",0,10.777845851144521,10.487437241115042,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2020_left.jpg",1,78.41840567803776,78.41840567803776,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2020_left.jpg",2,26.32703221379735,26.32703221379735,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2020_left.jpg",3,21.22448083480101,21.22448083480101,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2020_right.jpg",0,65.98814592627194,65.98814592627194,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2021_left.jpg",0,129.12647776373342,129.12647776373342,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2021_left.jpg",1,27.95431570226691,28.419802380201947,8
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2021_left.jpg",2,42.81270944845971,42.81270944845971,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2021_left.jpg",3,9.00213955807494,9.00213955807494,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2021_left.jpg",4,39.38339436724086,38.02288207564129,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2021_right.jpg",0,41.705186013667266,40.43623472896478,8
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2021_right.jpg",1,42.332329282940925,43.12946934965979,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2021_right.jpg",2,28.834883951370255,28.834883951370255,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2021_right.jpg",3,29.74463633821275,29.74463633821275,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2022_left.jpg",0,5.812844729598585,5.812844729598585,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2022_left.jpg",1,39.6100149328859,39.6100149328859,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2022_right.jpg",0,11.587704314302343,11.587704314302343,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2023_left.jpg",0,18.896997039584907,18.896997039584907,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2023_left.jpg",1,195.90516095157813,195.90516095157813,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2023_right.jpg",0,10.621140864540301,10.621140864540301,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2024_left.jpg",0,5.504355813982163,5.504355813982163,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2024_right.jpg",0,492.54105682833,492.54105682833,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2024_right.jpg",1,41.37067049920718,41.37067049920718,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2024_right.jpg",2,149.66114167036946,149.66114167036946,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2024_right.jpg",3,82.97655013195018,82.97655013195018,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2024_right.jpg",4,1.7720427387269908,1.6225835213732387,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2024_right.jpg",5,4.807320645597986,4.807320645597986,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2024_right.jpg",6,5.887481723346664,5.887481723346664,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2025_left.jpg",0,126.20721498225598,126.20721498225598,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2025_left.jpg",1,3.3526064990602418,3.3526064990602418,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2025_left.jpg",2,24.378792304977136,24.378792304977136,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2025_right.jpg",0,33.81835446132709,33.81835446132709,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2025_right.jpg",1,20.913739305910887,25.6249244124974,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2025_right.jpg",2,16.264956510144458,16.264956510144458,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2025_right.jpg",3,102.09557506609025,102.09557506609025,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2025_right.jpg",4,298.43694092779697,298.43694092779697,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2025_right.jpg",5,235.17745456247027,235.17745456247027,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2026_left.jpg",0,25.126397807653987,26.2706767072893,7
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2026_left.jpg",1,8.898678957988148,8.898678957988148,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2026_left.jpg",2,9.71000578635265,9.71000578635265,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2026_left.jpg",3,23.508940579313524,23.508940579313524,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2026_left.jpg",4,17.32002521753848,17.32002521753848,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2026_left.jpg",5,18.94571700331892,18.94571700331892,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2026_right.jpg",0,24.749889599013116,24.705360603269177,8
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2027_left.jpg",0,18.250990729652735,18.763901926378185,10
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2027_left.jpg",1,17.56204973238258,18.192252942924338,12
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2027_right.jpg",0,10.004622162902926,10.004622162902926,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2028_left.jpg",0,28.663675887918885,27.75005822652567,17
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2028_left.jpg",1,19.65254126459227,19.845171697526723,8
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2029_left.jpg",0,28.435168301798498,28.38833382347611,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2029_left.jpg",1,26.35598675562099,25.793855037817192,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2029_left.jpg",2,202.36811033776183,202.36811033776183,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2029_right.jpg",0,84.72692862658603,90.13348447486547,8
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2029_right.jpg",1,154.68457774809082,154.68457774809082,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2029_right.jpg",2,332.62135203053305,332.62135203053305,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2029_right.jpg",3,113.32640342900606,113.32640342900606,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2029_right.jpg",4,2299.2552762813093,2299.2552762813093,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2030_left.jpg",0,9.295307383812517,9.295307383812517,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2030_left.jpg",1,22.14933237241513,22.14933237241513,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2030_right.jpg",0,16.111763761225554,15.839037187442202,16
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2030_right.jpg",1,30.74922789502164,30.74922789502164,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2030_right.jpg",2,19.726718553664757,19.61390874115978,7
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2030_right.jpg",3,13.266436944191202,13.266436944191202,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2030_right.jpg",4,5.37898709164033,5.37898709164033,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2031_right.jpg",0,85.81245305076399,85.81245305076399,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2032_left.jpg",0,19.302775770517115,19.409032380973766,6
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2032_right.jpg",0,19.30062324530863,19.677434535818563,20
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2032_right.jpg",1,68.49228370609318,65.67918833648541,6
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2032_right.jpg",2,49.18953525174913,49.18953525174913,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2033_left.jpg",0,16.559455732572037,16.559455732572037,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2033_left.jpg",1,18.452080491307846,19.92366846017884,9
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2033_left.jpg",2,87.4788066253863,87.4788066253863,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2033_left.jpg",3,30.024069191608856,30.024069191608856,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2033_left.jpg",4,43.19649435191075,43.19649435191075,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2033_left.jpg",5,148.04236223854633,148.04236223854633,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2033_left.jpg",6,2215.948638714378,2215.948638714378,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2033_left.jpg",7,17.09311663626277,17.09311663626277,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2033_right.jpg",0,17.99939429281349,17.954937191781458,6
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2033_right.jpg",1,17.76365078228681,25.920117247841397,18
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2033_right.jpg",2,25.70669892090736,25.70669892090736,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2033_right.jpg",3,13.380007845480979,13.380007845480979,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2034_left.jpg",0,33.59681238340325,33.190822786175765,14
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2034_left.jpg",1,28.21407355951365,27.5523237456675,13
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2034_left.jpg",2,129.791264967595,129.791264967595,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2034_left.jpg",3,184.1253466172297,184.1253466172297,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2034_right.jpg",0,24.08889268965812,30.07642999445868,29
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2034_right.jpg",1,130.8413332998988,130.8413332998988,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2034_right.jpg",2,219.00952648816425,219.00952648816425,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2035_left.jpg",0,19.31027775649142,19.31027775649142,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2035_left.jpg",1,24.64850450333644,25.97208281957359,6
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2035_left.jpg",2,35.649083848009845,43.65034274590581,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2035_left.jpg",3,163.2498076669541,163.00794740160472,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2035_left.jpg",4,10.786226797711402,15.944678636213826,5
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2035_left.jpg",5,24.68885718720059,24.68885718720059,2
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2035_right.jpg",0,13.68408783675611,13.642184680875355,13
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2035_right.jpg",1,21.47453802281757,25.228796586605196,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2035_right.jpg",2,22.715783495700013,22.715783495700013,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2036_left.jpg",0,18.774919435160246,18.062942812399637,14
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2036_left.jpg",1,19.1043153042598,18.539615358451996,9
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2036_left.jpg",2,13.87217295820492,13.87217295820492,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2036_right.jpg",0,17.226581843683675,18.022289324941024,13
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2036_right.jpg",1,20.643577167856535,20.127499113608597,9
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2037_left.jpg",0,18.225440609583337,18.25497523060897,8
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2037_left.jpg",1,15.843381794427028,15.822275847929891,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2037_right.jpg",0,16.19354337085037,16.865905291441848,26
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2038_left.jpg",0,35.99239090986017,31.512773057742272,19
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2038_left.jpg",1,59.96105622817584,59.96105622817584,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2038_left.jpg",2,147.98028698209788,147.98028698209788,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2038_right.jpg",0,13.386839480499784,13.428438670021094,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2038_right.jpg",1,17.769517171010754,18.066259888193244,12
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2038_right.jpg",2,41.98926922406464,41.14953351447134,6
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2038_right.jpg",3,49.41548206071572,49.41548206071572,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2038_right.jpg",4,6.123479430729351,6.123479430729351,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2038_right.jpg",5,41.45071512757234,41.45071512757234,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2039_left.jpg",0,14.492497716449114,14.56724951632527,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2039_left.jpg",1,15.876078740104946,16.262901157607935,3
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2039_left.jpg",2,17.96838620613813,18.95018993915378,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2039_left.jpg",3,14.634981713143304,14.346823390156167,13
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2039_left.jpg",4,37.84363397849267,37.84363397849267,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2039_right.jpg",0,71.71918954124686,74.82642798916594,6
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2039_right.jpg",1,166.8039879445014,166.8039879445014,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2039_right.jpg",2,21.75792639698223,21.953517228751302,4
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2039_right.jpg",3,6.476877952458645,6.476877952458645,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2039_right.jpg",4,14.46588793207253,14.46588793207253,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2039_right.jpg",5,3.579300672584797,3.579300672584797,1
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2040_left.jpg",0,30.735023769880826,30.78031643222049,14
"/w/PROJ/Gdańsk, Poland/save_rgb/imgs/2040_left.jpg",1,38.64565349164791,38.64565349164791,1
