building_frac,largest_comp_frac,bbox_fill,touch_left,touch_right,touch_top,touch_bottom,aspect_bbox,image_id
0.00946044921875,0.4064516129032258,0.041830841474604634,0,0,0,1,2.5392670157068062,383_left.jpg
0.5585498046875,0.9972200610187865,0.6757502362948961,1,1,0,1,1.2098298676748582,2625_left.jpg
0.055302734375,0.3741391488610277,0.2809027777777778,1,1,0,0,5.079365079365079,2718_right.jpg
0.2071435546875,1.0,0.7058500549066586,1,0,0,0,2.6745283018867925,2644_right.jpg
0.0473486328125,0.9763844487985975,0.2228170955882353,1,1,0,0,4.705882352941177,4675_right.jpg
0.07334716796875,0.7923975634923277,0.13446450070940397,1,0,0,0,1.6058981233243967,4141_right.jpg
0.04116455078125,0.9425894075084514,0.2582873774509804,1,1,0,0,6.2745098039215685,1576_left.jpg
0.436953125,0.9997150455927052,0.46530782029950085,1,1,0,1,1.064891846921797,62_left.jpg
0.0259228515625,0.5019777735920136,0.2607435784097048,0,1,0,0,9.348484848484848,3197_right.jpg
0.35084716796875,0.9568775355410662,0.3651092479674797,1,1,0,1,1.0406504065040652,797_right.jpg
0.62112548828125,1.0,0.64848338091354,1,1,0,1,1.0440456769983686,331_right.jpg
0.85126220703125,0.9583626106683263,0.85126220703125,1,1,1,1,1.0,4740_left.jpg
0.02490966796875,0.8437714397726159,0.05755302346570397,1,1,0,0,2.3104693140794224,4393_right.jpg
0.023544921875,0.99419328079635,0.5750745378652355,0,0,0,0,3.9692307692307693,3905_left.jpg
0.24797607421875,0.915280936487777,0.28544008543165467,1,1,0,1,1.1510791366906474,3333_right.jpg
0.03470703125,0.9160804727068093,0.22665816326530613,1,1,0,0,6.530612244897959,2950_left.jpg
0.0021630859375,0.7313769751693002,0.003434108527131783,0,1,0,0,1.3953488372093024,3092_left.jpg
0.89384765625,1.0,0.89384765625,1,1,1,1,1.0,1372_left.jpg
0.31826416015625,0.7474321307753086,0.5079527743142145,1,1,0,1,1.5960099750623442,884_left.jpg
0.0891943359375,0.5422893742814913,0.19028125,1,1,0,0,2.1333333333333333,3706_left.jpg
0.50616943359375,0.8762823944782879,0.50616943359375,1,1,1,1,1.0,257_left.jpg
0.66534423828125,0.9973507017704798,0.7354409542314335,1,1,0,1,1.1053540587219344,3607_right.jpg
0.121494140625,0.4865565469013745,0.38944452270272806,1,0,0,0,2.4366812227074237,4163_left.jpg
0.5742236328125,0.9963265618489638,0.5975660569105691,1,1,0,1,1.0406504065040652,3481_right.jpg
0.47127685546875,0.9517704043308208,0.47127685546875,1,1,1,1,1.0,2001_left.jpg
0.6617431640625,0.9737022689540675,0.6819897342995169,1,1,0,1,1.0305958132045088,1699_right.jpg
0.960078125,1.0,0.960078125,1,1,1,1,1.0,773_right.jpg
0.04887451171875,0.5929866626704631,0.065166015625,1,1,0,0,1.3333333333333333,2020_right.jpg
0.11892333984375,0.890230132824208,0.21319590336134453,1,1,0,0,1.792717086834734,394_left.jpg
0.198984375,0.5879343345111896,0.27446120689655173,1,1,0,1,1.3793103448275863,3729_right.jpg
0.082978515625,0.5551076850653172,0.2577973300970874,1,1,0,0,3.1067961165048543,3837_left.jpg
0.4255126953125,0.9983820069998278,0.6515026913875598,1,0,1,1,0.653125,4777_left.jpg
0.0464404296875,0.5196088739354432,0.2897221883757768,1,0,0,0,4.879310344827586,826_right.jpg
0.098828125,0.8323616600790514,0.20535714285714285,1,1,0,0,2.0779220779220777,1098_left.jpg
0.04448974609375,0.9111013554299512,0.07674780997304582,1,1,0,1,1.725067385444744,390_left.jpg
0.078349609375,0.48323569737006106,0.32773692810457516,1,1,0,0,4.183006535947713,3625_left.jpg
0.4861181640625,0.99580642245146,0.4861181640625,1,1,1,1,1.0,2584_left.jpg
0.0,0.0,0.0,0,0,0,0,0.0,4096_right.jpg
0.0311865234375,0.2873806168780335,0.0970285297602771,1,0,0,0,2.9292452830188678,1656_right.jpg
0.99316162109375,1.0,0.99316162109375,1,1,1,1,1.0,397_left.jpg
0.00454345703125,1.0,0.6658318425760287,0,1,0,0,0.6615384615384615,283_left.jpg
0.03297119140625,0.5917808219178082,0.23859580933535918,1,0,0,0,6.835164835164835,5255_left.jpg
0.17899658203125,1.0,0.7793048469387756,1,1,0,0,4.35374149659864,589_right.jpg
0.00013916015625,0.7543859649122807,0.06209150326797386,0,1,0,1,2.8333333333333335,2403_left.jpg
0.2109716796875,0.9855926123081908,0.26015775529865126,1,1,0,1,1.233140655105973,790_left.jpg
8.30078125e-05,0.8529411764705882,0.002324309543341537,1,0,0,1,27.652173913043477,117_left.jpg
0.14661376953125,0.8857342680632109,0.29507173742138365,1,1,0,1,2.0125786163522013,3322_right.jpg
0.06017333984375,0.8145007505984501,0.21756439454124957,0,1,0,1,2.0168776371308015,4719_right.jpg
2.197265625e-05,1.0,1.0,1,0,0,1,1.0,2418_left.jpg
0.08286865234375,0.9999410776890669,0.6406515420331433,0,1,0,0,3.805084745762712,3835_left.jpg
0.14822265625,0.931413888522862,0.43168373151308304,1,0,0,0,2.441666666666667,3548_right.jpg
0.02196044921875,0.5031684269038355,0.05965447491461352,1,0,0,1,2.147169811320755,803_left.jpg
0.0,0.0,0.0,0,0,0,0,0.0,1678_left.jpg
0.037373046875,0.41540371047818136,0.14178275044457617,1,0,0,1,2.1517857142857144,1186_left.jpg
0.014501953125,0.5471380471380471,0.038692783209677103,1,0,0,0,2.6431535269709543,3861_left.jpg
0.37840087890625,0.9986063886756176,0.43091915035587186,1,1,0,1,1.1387900355871887,919_right.jpg
0.10367431640625,0.7959260567526198,0.39989264626945786,0,1,0,0,2.4782608695652173,867_right.jpg
0.2012109375,0.49136090079596195,0.37326086956521737,1,1,0,1,1.855072463768116,764_right.jpg
0.02468994140625,0.8202313853455948,0.07054268973214285,1,1,0,1,2.857142857142857,3847_left.jpg
0.019306640625,0.4515680323722812,0.2703589743589744,0,1,0,0,3.611111111111111,1202_left.jpg
0.843193359375,1.0,0.843193359375,1,1,1,1,1.0,1929_right.jpg
0.12242919921875,0.7453287335234411,0.24256187753641065,0,1,0,1,1.2729528535980148,2817_right.jpg
0.10795166015625,0.5234412103941922,0.18672719594594595,1,1,0,1,1.7297297297297298,1667_right.jpg
8.7890625e-05,1.0,0.6545454545454545,0,0,0,0,2.2,1265_right.jpg
0.32777587890625,0.806691643638693,0.46003632127192984,1,1,0,1,1.4035087719298245,1024_left.jpg
0.035068359375,0.9759120022277917,0.38838416612589227,0,1,0,0,1.9420289855072463,4647_left.jpg
0.0813525390625,0.4141708180781466,0.1839774734982332,1,1,0,1,2.2614840989399294,2267_left.jpg
0.0482861328125,0.7556881383355243,0.2834823988074762,1,0,0,0,3.7720588235294117,5030_left.jpg
0.0019287109375,0.589873417721519,0.04255548373195432,1,0,0,0,16.058823529411764,430_right.jpg
0.32156494140625,0.9592143524177568,0.4741971486175115,1,1,0,1,1.4746543778801844,1873_right.jpg
0.0003955078125,1.0,0.5625,0,0,0,0,3.5555555555555554,2879_left.jpg
0.0689453125,0.8298158640226629,0.11468812060121918,1,0,0,1,1.5161290322580645,1156_left.jpg
0.86358154296875,0.9989879086177602,0.86358154296875,1,1,1,1,1.0,4036_right.jpg
0.0133056640625,0.8568807339449541,0.09001866442032935,1,0,0,1,1.2857142857142858,2678_left.jpg
0.02634033203125,0.7792195754935582,0.08502774099993696,1,0,0,1,0.7622549019607843,3940_right.jpg
0.99381591796875,1.0,0.99381591796875,1,1,1,1,1.0,2920_right.jpg
0.43397705078125,0.9989705046777342,0.661298363095238,1,1,0,1,1.5238095238095237,1951_right.jpg
0.3339404296875,0.9646006053428082,0.38858522727272726,0,1,1,1,0.859375,4209_left.jpg
0.873974609375,0.9979579864796916,0.873974609375,1,1,1,1,1.0,1090_right.jpg
0.30390380859375,0.9994376561508367,0.5201970813901008,1,0,0,0,1.565217391304348,702_left.jpg
0.90447509765625,1.0,0.9474043576104746,1,1,0,1,1.0474631751227497,2286_left.jpg
0.0033056640625,0.4881831610044313,0.013278415220162793,0,1,0,0,3.7454545454545456,4232_left.jpg
0.8389501953125,1.0,0.8389501953125,1,1,1,1,1.0,2508_right.jpg
0.69119140625,0.9997774732261437,0.7239975450081833,1,0,1,1,0.9546875,4308_left.jpg
0.15087158203125,0.4445685065618072,0.3165829918032787,1,1,0,1,2.098360655737705,960_left.jpg
0.02361328125,0.6824855252274608,0.19129746835443037,1,1,0,0,8.10126582278481,415_left.jpg
0.259560546875,0.6115824523119756,0.39458135391923993,1,1,0,1,1.520190023752969,2502_left.jpg
0.00135498046875,0.8108108108108109,0.004577319587628866,1,0,0,1,1.94,569_right.jpg
7.32421875e-06,1.0,0.5,0,0,0,0,1.5,1350_right.jpg
0.17081787109375,0.9371703803221518,0.400452152014652,1,1,0,0,2.3443223443223444,1475_left.jpg
0.30542724609375,0.96870578643198,0.3465841090425532,1,0,1,1,0.88125,5202_right.jpg
0.07177734375,0.42333333333333334,0.37996277915632753,0,1,0,0,5.032258064516129,3693_left.jpg
0.016533203125,0.6955109273479031,0.15482395976223137,1,0,0,0,3.75,967_left.jpg
0.0017822265625,0.563013698630137,0.10094026548672566,0,0,0,0,28.25,3698_right.jpg
0.02732666015625,0.4275886714911105,0.2820816532258065,1,1,0,0,10.32258064516129,1813_left.jpg
0.16047119140625,0.9872506808258151,0.24394670427553444,1,1,0,1,1.520190023752969,1499_right.jpg
0.990498046875,0.9999038717501257,0.990498046875,1,1,1,1,1.0,3292_right.jpg
0.0346533203125,0.7472171340002818,0.1667528195488722,1,1,0,0,4.81203007518797,2957_right.jpg
0.05385498046875,0.9443311120177705,0.3102357110711071,0,1,0,0,1.7425742574257426,5201_left.jpg
0.40096923828125,1.0,0.5111958416334661,1,1,0,1,1.2749003984063745,1162_right.jpg
0.03243896484375,0.7273274629336945,0.2875974025974026,0,0,0,0,3.8181818181818183,3499_right.jpg
0.0,0.0,0.0,0,0,0,0,0.0,2804_right.jpg
0.43440673828125,1.0,0.6110336538461538,1,1,0,0,1.4065934065934067,2701_left.jpg
